,model,lookback,epsilon,epsilon_decay,decay_limit,learning_rate,discount_rate,epochs,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
0,,1,0.05,0.0,0.05,0.05,0.95,2500,0.2700732,0.7299268,,1.7489076,4372269.0,3127731.0,13,755.0522580645161,2.7948830000000013,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
1,,1,0.05,0.0,0.05,0.05,0.99,2500,0.5516112,0.4483888,,2.0492136,5123034.0,2376966.0,17,750.6687096774193,2.8484369999999997,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
2,,1,0.05,0.0,0.05,0.1,0.95,2500,0.2413548,0.7586452,,1.7289204,4322301.0,3177699.0,28,449.08451612903224,13.736389000000004,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
3,,1,0.05,0.0,0.05,0.1,0.99,2500,0.4807764,0.5192236,,1.96734,4918350.0,2581650.0,27,471.75354838709677,8.869247000000003,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
4,,1,0.1,0.0,0.05,0.05,0.95,2500,0.218138,0.781862,,1.6680476,4170119.0,3329881.0,31,437.78161290322583,13.721093,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
5,,1,0.1,0.0,0.05,0.05,0.99,2500,0.3120556,0.6879444,,1.7420064,4355016.0,3144984.0,28,450.2638709677419,16.510388,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
6,,1,0.1,0.0,0.05,0.1,0.95,2500,0.2314372,0.7685628,,1.6883764,4220941.0,3279059.0,9,774.8641935483871,3.048644,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
7,,1,0.1,0.0,0.05,0.1,0.99,2500,0.287504,0.712496,,1.716808,4292020.0,3207980.0,30,443.01709677419353,16.791144000000003,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
8,,1,0.2,0.0,0.05,0.05,0.95,2500,0.1992372,0.8007628,,1.6418672,4104668.0,3395332.0,29,452.5725806451613,16.403418,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
9,,1,0.2,0.0,0.05,0.05,0.99,2500,0.214498,0.785502,,1.6459828,4114957.0,3385043.0,30,434.3541935483871,18.003828000000002,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
10,,1,0.2,0.0,0.05,0.1,0.95,2500,0.2276692,0.7723308,,1.6602956,4150739.0,3349261.0,29,449.96096774193546,16.503438,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
11,,1,0.2,0.0,0.05,0.1,0.99,2500,0.2529008,0.7470992,,1.6676576,4169144.0,3330856.0,28,451.72064516129035,18.440833999999995,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
12,,2,0.05,0.0,0.05,0.05,0.95,2500,0.3105924,0.6894076,,1.813676,4534190.0,2965810.0,16,755.3545161290323,3.12973,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
13,,2,0.05,0.0,0.05,0.05,0.99,2500,0.5281132,0.4718868,,2.0009832,5002458.0,2497542.0,24,710.943870967742,2.8030649999999997,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
14,,2,0.05,0.0,0.05,0.1,0.95,2500,0.266796,0.733204,,1.7596356,4399089.0,3100911.0,25,512.9348387096774,11.871768,"SteinAndRapoport,TidemanAndChieruzzi,TitForTat,Grofman,Davis"
